0	0	48.2963097857144
6.89655172413793	0	48.2251565631222
13.7931034482759	0	48.3477229899271
20.6896551724138	0	48.6640090661289
27.5862068965517	0	49.1740147917276
34.4827586206897	0	49.8777401667234
41.3793103448276	0	50.7751851911161
48.2758620689655	0	51.8663498649058
55.1724137931034	0	53.1512341880925
62.0689655172414	0	54.6298381606761
68.9655172413793	0	56.3021617826568
75.8620689655172	0	58.1682050540344
82.7586206896552	0	60.227967974809
89.6551724137931	0	62.4814505449805
96.551724137931	0	64.9286527645491
103.448275862069	0	67.5695746335146
110.344827586207	0	70.4042161518771
117.241379310345	0	73.4325773196365
124.137931034483	0	76.654658136793
131.034482758621	0	80.0704586033464
137.931034482759	0	83.6799787192968
144.827586206897	0	87.4832184846441
151.724137931034	0	91.4801778993885
158.620689655172	0	95.6708569635298
165.51724137931	0	100.055255677068
172.413793103448	0	104.633374040003
179.310344827586	0	109.405212052336
186.206896551724	0	114.370769714065
193.103448275862	0	119.530047025191
200	0	124.883043985714
0	3.44827586206897	49.9915096972483
6.89655172413793	3.44827586206897	49.9203564746561
13.7931034482759	3.44827586206897	50.0429229014609
20.6896551724138	3.44827586206897	50.3592089776627
27.5862068965517	3.44827586206897	50.8692147032615
34.4827586206897	3.44827586206897	51.5729400782573
41.3793103448276	3.44827586206897	52.47038510265
48.2758620689655	3.44827586206897	53.5615497764397
55.1724137931034	3.44827586206897	54.8464340996264
62.0689655172414	3.44827586206897	56.32503807221
68.9655172413793	3.44827586206897	57.9973616941907
75.8620689655172	3.44827586206897	59.8634049655683
82.7586206896552	3.44827586206897	61.9231678863428
89.6551724137931	3.44827586206897	64.1766504565144
96.551724137931	3.44827586206897	66.6238526760829
103.448275862069	3.44827586206897	69.2647745450485
110.344827586207	3.44827586206897	72.099416063411
117.241379310345	3.44827586206897	75.1277772311704
124.137931034483	3.44827586206897	78.3498580483269
131.034482758621	3.44827586206897	81.7656585148803
137.931034482759	3.44827586206897	85.3751786308307
144.827586206897	3.44827586206897	89.178418396178
151.724137931034	3.44827586206897	93.1753778109224
158.620689655172	3.44827586206897	97.3660568750637
165.51724137931	3.44827586206897	101.750455588602
172.413793103448	3.44827586206897	106.328573951537
179.310344827586	3.44827586206897	111.10041196387
186.206896551724	3.44827586206897	116.065969625599
193.103448275862	3.44827586206897	121.225246936725
200	3.44827586206897	126.578243897248
0	6.89655172413793	51.5943328328352
6.89655172413793	6.89655172413793	51.523179610243
13.7931034482759	6.89655172413793	51.6457460370478
20.6896551724138	6.89655172413793	51.9620321132496
27.5862068965517	6.89655172413793	52.4720378388484
34.4827586206897	6.89655172413793	53.1757632138441
41.3793103448276	6.89655172413793	54.0732082382369
48.2758620689655	6.89655172413793	55.1643729120266
55.1724137931034	6.89655172413793	56.4492572352132
62.0689655172414	6.89655172413793	57.9278612077969
68.9655172413793	6.89655172413793	59.6001848297775
75.8620689655172	6.89655172413793	61.4662281011551
82.7586206896552	6.89655172413793	63.5259910219297
89.6551724137931	6.89655172413793	65.7794735921013
96.551724137931	6.89655172413793	68.2266758116698
103.448275862069	6.89655172413793	70.8675976806353
110.344827586207	6.89655172413793	73.7022391989978
117.241379310345	6.89655172413793	76.7306003667573
124.137931034483	6.89655172413793	79.9526811839137
131.034482758621	6.89655172413793	83.3684816504671
137.931034482759	6.89655172413793	86.9780017664175
144.827586206897	6.89655172413793	90.7812415317649
151.724137931034	6.89655172413793	94.7782009465093
158.620689655172	6.89655172413793	98.9688800106506
165.51724137931	6.89655172413793	103.353278724189
172.413793103448	6.89655172413793	107.931397087124
179.310344827586	6.89655172413793	112.703235099456
186.206896551724	6.89655172413793	117.668792761186
193.103448275862	6.89655172413793	122.828070072312
200	6.89655172413793	128.181067032835
0	10.3448275862069	53.104779192475
6.89655172413793	10.3448275862069	53.0336259698829
13.7931034482759	10.3448275862069	53.1561923966877
20.6896551724138	10.3448275862069	53.4724784728895
27.5862068965517	10.3448275862069	53.9824841984883
34.4827586206897	10.3448275862069	54.686209573484
41.3793103448276	10.3448275862069	55.5836545978768
